user_id,event_dt,event_type,screen_name,button_name,amount,transaction_type
user_02302,2025-11-08 06:34:19.488811,button_click,,support,,
user_02302,2025-11-08 06:34:20.488811,button_click,,payment,,
user_02302,2025-11-08 06:34:24.488811,transaction,,,18370.96,payment
user_02302,2025-11-08 06:34:27.488811,button_click,,card_details,,
user_02302,2025-11-08 06:34:29.488811,screen_view,settings,,,
user_02302,2025-11-08 06:34:33.488811,button_click,,support,,
user_02302,2025-11-08 06:34:35.488811,screen_view,payments,,,
user_02302,2025-11-08 06:34:51.211340,logout,,,,
user_02302,2025-10-27 22:56:06.488811,login,,,,
user_02302,2025-10-27 22:56:06.488811,screen_view,settings,,,
user_02302,2025-10-27 22:56:06.488811,screen_view,profile,,,
user_02302,2025-10-27 22:56:06.488811,transaction,,,38518.65,payment
user_02302,2025-10-27 22:56:06.488811,button_click,,payment,,
user_02302,2025-10-27 22:56:06.488811,transaction,,,3673.94,payment
user_02302,2025-10-27 22:56:06.488811,transaction,,,14779.65,transfer
user_02302,2025-10-27 22:56:06.488811,screen_view,main,,,
user_02302,2025-10-27 22:56:06.488811,screen_view,main,,,
user_02302,2025-10-27 22:56:06.488811,screen_view,main,,,
user_02302,2025-10-27 22:56:07.161707,logout,,,,
user_02302,2025-11-06 15:24:06.488811,login,,,,
user_02302,2025-11-06 15:24:13.488811,button_click,,support,,
user_02302,2025-11-06 15:24:22.488811,screen_view,transfers,,,
user_02302,2025-11-06 15:24:32.488811,screen_view,cards,,,
user_02302,2025-11-06 15:24:38.488811,screen_view,transfers,,,
user_02302,2025-11-06 15:24:47.488811,screen_view,main,,,
user_02302,2025-11-06 15:24:55.488811,button_click,,transfer,,
user_02302,2025-11-06 15:25:00.488811,screen_view,cards,,,
user_02302,2025-11-06 15:25:05.488811,button_click,,transfer,,
user_02302,2025-11-06 15:25:36.925171,logout,,,,
user_02302,2025-11-06 00:28:06.488811,login,,,,
user_02302,2025-11-06 00:28:09.488811,button_click,,transfer,,
user_02302,2025-11-06 00:28:10.488811,screen_view,transfers,,,
user_02302,2025-11-06 00:28:12.488811,screen_view,payments,,,
user_02302,2025-11-06 00:28:15.488811,screen_view,payments,,,
user_02302,2025-11-06 00:28:16.488811,transaction,,,22246.63,payment
user_02302,2025-11-06 00:28:20.488811,button_click,,support,,
user_02302,2025-11-06 00:28:24.488811,screen_view,main,,,
user_02302,2025-11-06 00:28:26.488811,screen_view,settings,,,
user_02302,2025-11-06 00:28:33.863774,logout,,,,
user_02302,2025-11-06 22:01:06.488811,login,,,,
user_02302,2025-11-06 22:02:47.488811,button_click,,card_details,,
user_02302,2025-11-06 22:03:59.488811,button_click,,transfer,,
user_02302,2025-11-06 22:05:45.488811,screen_view,profile,,,
user_02302,2025-11-06 22:06:28.488811,screen_view,profile,,,
user_02302,2025-11-06 22:07:58.488811,button_click,,payment,,
user_02302,2025-11-06 22:09:40.488811,screen_view,payments,,,
user_02302,2025-11-06 22:11:44.488811,transaction,,,982.04,transfer
user_02302,2025-11-06 22:12:43.488811,button_click,,card_details,,
user_02302,2025-11-06 22:14:40.488811,transaction,,,18731.42,transfer
user_02302,2025-11-06 22:16:14.488811,transaction,,,,payment
user_02302,2025-11-06 22:17:35.488811,button_click,,transfer,,
user_02302,2025-11-06 22:18:18.488811,transaction,,,35528.24,payment
user_02302,2025-11-06 22:21:06.488811,logout,,,,
user_02302,2025-11-07 23:43:06.488811,login,,,,
user_02302,2025-11-07 23:43:45.488811,button_click,,transfer,,
user_02302,2025-11-07 23:44:19.488811,transaction,,,9598.61,payment
user_02302,2025-11-07 23:44:43.488811,screen_view,cards,,,
user_02302,2025-11-07 23:45:22.488811,screen_view,cards,,,
user_02302,2025-11-07 23:45:59.488811,button_click,,payment,,
user_02302,2025-11-07 23:46:33.488811,transaction,,,,transfer
user_02302,2025-11-07 23:46:50.488811,screen_view,payments,,,
user_02302,2025-11-07 23:47:20.488811,button_click,,card_details,,
user_02302,2025-11-07 23:47:45.488811,button_click,,payment,,
user_02302,2025-11-07 23:48:34.488811,screen_view,transfers,,,
user_02302,2025-11-07 23:48:50.488811,screen_view,transfers,,,
user_02302,2025-11-07 23:50:16.697516,logout,,,,
user_02302,2025-11-05 13:06:06.488811,login,,,,
user_02302,2025-11-05 13:06:06.488811,button_click,,payment,,
user_02302,2025-11-05 13:06:06.488811,button_click,,support,,
user_02302,2025-11-05 13:06:06.488811,screen_view,payments,,,
user_02302,2025-11-05 13:06:06.488811,screen_view,settings,,,
user_02302,2025-11-05 13:06:06.488811,button_click,,support,,
user_02302,2025-11-05 13:06:07.602314,logout,,,,
user_02302,2025-11-08 18:28:06.488811,login,,,,
user_02302,2025-11-08 18:28:10.488811,screen_view,settings,,,
user_02302,2025-11-08 18:28:18.488811,transaction,,,42847.22,payment
user_02302,2025-11-08 18:28:24.488811,button_click,,support,,
user_02302,2025-11-08 18:28:31.488811,screen_view,transfers,,,
user_02302,2025-11-08 18:28:39.488811,button_click,,transfer,,
user_02302,2025-11-08 18:28:45.488811,transaction,,,28247.89,payment
user_02302,2025-11-08 18:28:51.488811,button_click,,,,
user_02302,2025-11-08 18:28:58.488811,screen_view,payments,,,
user_02302,2025-11-08 18:29:02.488811,transaction,,,26374.62,payment
user_02302,2025-11-08 18:29:08.488811,transaction,,,12189.23,payment
user_02302,2025-11-08 18:29:22.433040,logout,,,,
user_02303,2025-11-08 10:18:06.488811,login,,,,
user_02303,2025-11-08 10:19:20.488811,screen_view,settings,,,
user_02303,2025-11-08 10:20:08.488811,screen_view,main,,,
user_02303,2025-11-08 10:20:48.488811,transaction,,,39911.12,payment
user_02303,2025-11-08 10:21:51.488811,screen_view,settings,,,
user_02303,2025-11-08 10:22:24.488811,screen_view,settings,,,
user_02303,2025-11-08 10:23:03.488811,screen_view,transfers,,,
user_02303,2025-11-08 10:26:57.998855,logout,,,,
user_02303,2025-10-30 02:37:06.488811,login,,,,
user_02303,2025-10-30 02:37:43.488811,button_click,,support,,
user_02303,2025-10-30 02:38:22.488811,screen_view,transfers,,,
user_02303,2025-10-30 02:39:24.488811,screen_view,cards,,,
user_02303,2025-10-30 02:40:05.488811,transaction,,,19063.6,payment
user_02303,2025-10-30 02:40:51.488811,transaction,,,11863.08,transfer
user_02303,2025-10-30 02:43:15.377129,logout,,,,
user_02303,2025-11-01 00:23:06.488811,login,,,,
user_02303,2025-11-01 00:24:50.488811,button_click,,card_details,,
user_02303,2025-11-01 00:27:56.488811,screen_view,main,,,
user_02303,2025-11-01 00:30:48.488811,screen_view,payments,,,
user_02303,2025-11-01 00:32:48.488811,transaction,,,40683.3,payment
user_02303,2025-11-01 00:37:24.551673,logout,,,,
user_02303,2025-11-03 18:58:06.488811,login,,,,
user_02303,2025-11-03 18:58:21.488811,button_click,,transfer,,
user_02303,2025-11-03 18:58:30.488811,screen_view,cards,,,
user_02303,2025-11-03 18:58:51.488811,button_click,,support,,
user_02303,2025-11-03 18:58:59.488811,screen_view,settings,,,
user_02303,2025-11-03 18:59:19.488811,screen_view,profile,,,
user_02303,2025-11-03 18:59:41.488811,screen_view,cards,,,
user_02303,2025-11-03 18:59:59.488811,button_click,,support,,
user_02303,2025-11-03 19:00:25.180987,logout,,,,
user_02303,2025-10-30 05:49:06.488811,login,,,,
user_02303,2025-10-30 05:50:02.488811,button_click,,support,,
user_02303,2025-10-30 05:50:30.488811,screen_view,cards,,,
user_02303,2025-10-30 05:51:51.488811,transaction,,,38015.15,transfer
user_02303,2025-10-30 05:52:45.488811,button_click,,card_details,,
user_02303,2025-10-30 05:54:50.974003,logout,,,,
user_02303,2025-11-08 18:56:06.488811,login,,,,
user_02303,2025-11-08 18:56:15.488811,button_click,,payment,,
user_02303,2025-11-08 18:56:32.488811,screen_view,main,,,
user_02303,2025-11-08 18:56:44.488811,screen_view,,,,
user_02303,2025-11-08 18:56:50.488811,screen_view,settings,,,
user_02303,2025-11-08 18:57:09.488811,screen_view,payments,,,
user_02303,2025-11-08 18:57:23.488811,transaction,,,375.93,transfer
user_02303,2025-11-08 18:57:33.488811,button_click,,support,,
user_02303,2025-11-08 18:58:06.105061,logout,,,,
user_02303,2025-11-03 06:46:06.488811,login,,,,
user_02303,2025-11-03 06:47:54.488811,button_click,,transfer,,
user_02303,2025-11-03 06:49:02.488811,screen_view,payments,,,
user_02303,2025-11-03 06:50:40.488811,button_click,,card_details,,
user_02303,2025-11-03 06:51:55.488811,screen_view,transfers,,,
user_02303,2025-11-03 06:53:01.488811,screen_view,cards,,,
user_02303,2025-11-03 06:55:37.607265,logout,,,,
user_02303,2025-10-29 00:12:06.488811,login,,,,
user_02303,2025-10-29 00:13:14.488811,button_click,,support,,
user_02303,2025-10-29 00:15:10.488811,button_click,,payment,,
user_02303,2025-10-29 00:17:08.488811,button_click,,support,,
user_02303,2025-10-29 00:18:09.488811,screen_view,main,,,
user_02303,2025-10-29 00:19:16.488811,button_click,,transfer,,
user_02303,2025-10-29 00:21:10.488811,screen_view,transfers,,,
user_02303,2025-10-29 00:22:52.488811,transaction,,,42086.77,transfer
user_02303,2025-10-29 00:24:00.488811,screen_view,settings,,,
user_02303,2025-10-29 00:25:51.488811,screen_view,payments,,,
user_02303,2025-10-29 00:27:35.488811,screen_view,main,,,
user_02303,2025-10-29 00:30:56.933111,logout,,,,
user_02303,2025-11-08 08:48:06.488811,login,,,,
user_02303,2025-11-08 08:49:18.488811,button_click,,card_details,,
user_02303,2025-11-08 08:52:12.488811,button_click,,transfer,,
user_02303,2025-11-08 08:54:07.488811,screen_view,cards,,,
user_02303,2025-11-08 08:56:37.488811,screen_view,payments,,,
user_02303,2025-11-08 09:02:36.523437,logout,,,,
user_02304,2025-11-05 05:32:06.488811,login,,,,
user_02304,2025-11-05 05:33:47.488811,screen_view,main,,,
user_02304,2025-11-05 05:35:31.488811,transaction,,,48164.85,payment
user_02304,2025-11-05 05:39:26.488811,button_click,,card_details,,
user_02304,2025-11-05 05:46:33.052379,logout,,,,
user_02304,2025-10-28 04:02:06.488811,login,,,,
user_02304,2025-10-28 04:02:25.488811,screen_view,settings,,,
user_02304,2025-10-28 04:02:43.488811,transaction,,,47877.65,
user_02304,2025-10-28 04:02:53.488811,transaction,,,48397.51,transfer
user_02304,2025-10-28 04:03:09.488811,screen_view,profile,,,
user_02304,2025-10-28 04:03:34.488811,screen_view,payments,,,
user_02304,2025-10-28 04:04:00.488811,screen_view,settings,,,
user_02304,2025-10-28 04:04:32.776843,logout,,,,
user_02304,2025-11-03 21:51:06.488811,login,,,,
user_02304,2025-11-03 21:51:48.488811,screen_view,payments,,,
user_02304,2025-11-03 21:52:23.488811,screen_view,main,,,
user_02304,2025-11-03 21:53:16.488811,transaction,,,37061.86,payment
user_02304,2025-11-03 21:53:50.488811,screen_view,settings,,,
user_02304,2025-11-03 21:54:25.488811,screen_view,payments,,,
user_02304,2025-11-03 21:54:50.488811,screen_view,payments,,,
user_02304,2025-11-03 21:55:36.488811,button_click,,card_details,,
user_02304,2025-11-03 21:56:58.714860,logout,,,,
user_02304,2025-10-30 15:09:06.488811,login,,,,
user_02304,2025-10-30 15:09:44.488811,screen_view,transfers,,,
user_02304,2025-10-30 15:10:17.488811,button_click,,transfer,,
user_02304,2025-10-30 15:10:46.488811,button_click,,payment,,
user_02304,2025-10-30 15:11:40.488811,screen_view,profile,,,
user_02304,2025-10-30 15:12:32.488811,screen_view,cards,,,
user_02304,2025-10-30 15:13:20.488811,button_click,,transfer,,
user_02304,2025-10-30 15:13:51.488811,screen_view,main,,,
user_02304,2025-10-30 15:16:52.056070,logout,,,,
user_02304,2025-10-29 23:23:06.488811,login,,,,
user_02304,2025-10-29 23:24:04.488811,screen_view,transfers,,,
user_02304,2025-10-29 23:24:31.488811,transaction,,,46115.88,transfer
user_02304,2025-10-29 23:25:40.488811,transaction,,,12435.78,transfer
user_02304,2025-10-29 23:26:06.488811,screen_view,settings,,,
user_02304,2025-10-29 23:26:40.488811,screen_view,settings,,,
user_02304,2025-10-29 23:27:39.488811,screen_view,cards,,,
user_02304,2025-10-29 23:28:25.488811,button_click,,transfer,,
user_02304,2025-10-29 23:28:59.488811,transaction,,,1504.79,payment
user_02304,2025-10-29 23:30:00.488811,screen_view,cards,,,
user_02304,2025-10-29 23:31:04.488811,screen_view,main,,,
user_02304,2025-10-29 23:32:22.239703,logout,,,,
user_02304,2025-11-08 20:42:06.488811,login,,,,
user_02304,2025-11-08 20:43:25.488811,screen_view,settings,,,
user_02304,2025-11-08 20:44:13.488811,screen_view,transfers,,,
user_02304,2025-11-08 20:44:57.488811,button_click,,transfer,,
user_02304,2025-11-08 20:46:53.488811,screen_view,transfers,,,
user_02304,2025-11-08 20:50:43.069944,logout,,,,
user_02304,2025-11-03 11:27:06.488811,login,,,,
user_02304,2025-11-03 11:28:21.488811,screen_view,main,,,
user_02304,2025-11-03 11:29:25.488811,button_click,,card_details,,
user_02304,2025-11-03 11:30:11.488811,screen_view,cards,,,
user_02304,2025-11-03 11:31:15.488811,button_click,,support,,
user_02304,2025-11-03 11:32:09.488811,button_click,,transfer,,
user_02304,2025-11-03 11:33:16.488811,screen_view,payments,,,
user_02304,2025-11-03 11:33:51.488811,button_click,,card_details,,
user_02304,2025-11-03 11:34:59.488811,button_click,,payment,,
user_02304,2025-11-03 11:36:09.307385,logout,,,,
user_02304,2025-11-09 12:08:06.488811,login,,,,
user_02304,2025-11-09 12:08:26.488811,transaction,,,23063.27,payment
user_02304,2025-11-09 12:08:48.488811,screen_view,profile,,,
user_02304,2025-11-09 12:09:32.488811,screen_view,settings,,,
user_02304,2025-11-09 12:09:58.488811,screen_view,cards,,,
user_02304,2025-11-09 12:10:32.488811,screen_view,,,,
user_02304,2025-11-09 12:10:55.488811,screen_view,profile,,,
user_02304,2025-11-09 12:11:17.488811,screen_view,settings,,,
user_02304,2025-11-09 12:11:57.488811,screen_view,transfers,,,
user_02304,2025-11-09 12:12:41.488811,transaction,,,27803.07,transfer
user_02304,2025-11-09 12:13:36.961900,logout,,,,
user_02305,2025-10-30 14:52:06.488811,login,,,,
user_02305,2025-10-30 14:54:54.488811,button_click,,card_details,,
user_02305,2025-10-30 14:57:36.488811,screen_view,main,,,
user_02305,2025-10-30 14:59:51.488811,transaction,,,11508.18,payment
user_02305,2025-10-30 15:01:12.488811,screen_view,cards,,,
user_02305,2025-10-30 15:03:36.488811,button_click,,payment,,
user_02305,2025-10-30 15:07:12.165138,logout,,,,
user_02305,2025-10-31 11:39:06.488811,login,,,,
user_02305,2025-10-31 11:39:14.488811,transaction,,,17994.15,transfer
user_02305,2025-10-31 11:39:22.488811,screen_view,cards,,,
user_02305,2025-10-31 11:39:26.488811,screen_view,settings,,,
user_02305,2025-10-31 11:39:32.488811,button_click,,transfer,,
user_02305,2025-10-31 11:39:35.488811,screen_view,cards,,,
user_02305,2025-10-31 11:39:39.488811,screen_view,main,,,
user_02305,2025-10-31 11:39:49.488811,transaction,,,25966.07,transfer
user_02305,2025-10-31 11:39:57.488811,screen_view,transfers,,,
user_02305,2025-10-31 11:40:01.488811,screen_view,main,,,
user_02305,2025-10-31 11:40:10.488811,screen_view,profile,,,
user_02305,2025-10-31 11:40:18.488811,screen_view,profile,,,
user_02305,2025-10-31 11:40:36.182120,logout,,,,
user_02305,2025-10-28 00:04:06.488811,login,,,,
user_02305,2025-10-28 00:04:16.488811,transaction,,,31981.65,transfer
user_02305,2025-10-28 00:04:22.488811,transaction,,,27844.46,transfer
user_02305,2025-10-28 00:04:32.488811,button_click,,card_details,,
user_02305,2025-10-28 00:04:36.488811,button_click,,payment,,
user_02305,2025-10-28 00:04:39.488811,button_click,,transfer,,
user_02305,2025-10-28 00:04:44.488811,button_click,,support,,
user_02305,2025-10-28 00:04:50.488811,screen_view,transfers,,,
user_02305,2025-10-28 00:05:00.488811,screen_view,settings,,,
user_02305,2025-10-28 00:05:03.488811,button_click,,transfer,,
user_02305,2025-10-28 00:05:13.488811,transaction,,,39988.05,transfer
user_02305,2025-10-28 00:05:32.006947,logout,,,,
user_02305,2025-11-06 22:56:06.488811,login,,,,
user_02305,2025-11-06 22:56:23.488811,screen_view,cards,,,
user_02305,2025-11-06 22:56:29.488811,transaction,,,7580.83,transfer
user_02305,2025-11-06 22:56:43.488811,transaction,,,23710.19,transfer
user_02305,2025-11-06 22:56:52.488811,screen_view,settings,,,
user_02305,2025-11-06 22:56:59.488811,transaction,,,44815.57,payment
user_02305,2025-11-06 22:57:07.488811,screen_view,main,,,
user_02305,2025-11-06 22:57:24.488811,screen_view,profile,,,
user_02305,2025-11-06 22:57:34.488811,transaction,,,48549.35,transfer
user_02305,2025-11-06 22:57:43.488811,transaction,,,18302.0,transfer
user_02305,2025-11-06 22:58:18.621860,logout,,,,
user_02305,2025-11-07 17:43:06.488811,login,,,,
user_02305,2025-11-07 17:43:37.488811,button_click,,payment,,
user_02305,2025-11-07 17:44:20.488811,screen_view,main,,,
user_02305,2025-11-07 17:45:28.488811,screen_view,payments,,,
user_02305,2025-11-07 17:46:04.488811,button_click,,payment,,
user_02305,2025-11-07 17:46:40.488811,button_click,,transfer,,
user_02305,2025-11-07 17:48:03.488811,button_click,,transfer,,
user_02305,2025-11-07 17:48:32.488811,screen_view,payments,,,
user_02305,2025-11-07 17:51:42.615751,logout,,,,
user_02305,2025-10-29 17:01:06.488811,login,,,,
user_02305,2025-10-29 17:01:18.488811,screen_view,profile,,,
user_02305,2025-10-29 17:01:40.488811,button_click,,support,,
user_02305,2025-10-29 17:01:55.488811,screen_view,profile,,,
user_02305,2025-10-29 17:02:05.488811,screen_view,transfers,,,
user_02305,2025-10-29 17:02:29.488811,button_click,,support,,
user_02305,2025-10-29 17:02:46.488811,screen_view,payments,,,
user_02305,2025-10-29 17:03:00.488811,transaction,,,28574.36,transfer
user_02305,2025-10-29 17:03:10.488811,transaction,,,27947.02,payment
user_02305,2025-10-29 17:04:28.249601,logout,,,,
user_02305,2025-11-06 10:07:06.488811,login,,,,
user_02305,2025-11-06 10:07:34.488811,screen_view,main,,,
user_02305,2025-11-06 10:08:05.488811,button_click,,transfer,,
user_02305,2025-11-06 10:08:16.488811,button_click,,payment,,
user_02305,2025-11-06 10:08:28.488811,transaction,,,45805.21,
user_02305,2025-11-06 10:08:40.488811,button_click,,card_details,,
user_02305,2025-11-06 10:09:06.488811,button_click,,transfer,,
user_02305,2025-11-06 10:09:16.488811,button_click,,payment,,
user_02305,2025-11-06 10:09:40.488811,button_click,,support,,
user_02305,2025-11-06 10:10:06.488811,button_click,,card_details,,
user_02305,2025-11-06 10:10:25.488811,button_click,,payment,,
user_02305,2025-11-06 10:10:39.488811,screen_view,cards,,,
user_02305,2025-11-06 10:11:41.894103,logout,,,,
user_02306,2025-10-28 10:08:06.488811,login,,,,
user_02306,2025-10-28 10:08:12.488811,screen_view,profile,,,
user_02306,2025-10-28 10:08:14.488811,transaction,,,12284.5,transfer
user_02306,2025-10-28 10:08:16.488811,transaction,,,21843.46,payment
user_02306,2025-10-28 10:08:21.488811,button_click,,transfer,,
user_02306,2025-10-28 10:08:27.488811,button_click,,card_details,,
user_02306,2025-10-28 10:08:31.488811,button_click,,support,,
user_02306,2025-10-28 10:08:37.488811,transaction,,,2324.97,payment
user_02306,2025-10-28 10:08:43.488811,screen_view,profile,,,
user_02306,2025-10-28 10:08:47.488811,button_click,,card_details,,
user_02306,2025-10-28 10:08:53.488811,transaction,,,36542.29,payment
user_02306,2025-10-28 10:08:55.488811,screen_view,cards,,,
user_02306,2025-10-28 10:09:04.211267,logout,,,,
user_02306,2025-11-04 07:39:06.488811,login,,,,
user_02306,2025-11-04 07:39:43.488811,button_click,,card_details,,
user_02306,2025-11-04 07:41:11.488811,screen_view,settings,,,
user_02306,2025-11-04 07:42:26.488811,screen_view,payments,,,
user_02306,2025-11-04 07:43:25.488811,transaction,,,,transfer
user_02306,2025-11-04 07:44:45.488811,screen_view,settings,,,
user_02306,2025-11-04 07:46:24.488811,screen_view,payments,,,
user_02306,2025-11-04 07:48:08.488811,screen_view,profile,,,
user_02306,2025-11-04 07:49:10.488811,screen_view,profile,,,
user_02306,2025-11-04 07:50:28.488811,screen_view,main,,,
user_02306,2025-11-04 07:52:20.370042,logout,,,,
user_02306,2025-11-01 17:41:06.488811,login,,,,
user_02306,2025-11-01 17:41:38.488811,transaction,,,32792.07,transfer
user_02306,2025-11-01 17:41:59.488811,transaction,,,37310.64,payment
user_02306,2025-11-01 17:42:36.488811,screen_view,settings,,,
user_02306,2025-11-01 17:43:18.488811,button_click,,payment,,
user_02306,2025-11-01 17:44:02.488811,screen_view,settings,,,
user_02306,2025-11-01 17:44:33.488811,screen_view,profile,,,
user_02306,2025-11-01 17:45:08.488811,button_click,,payment,,
user_02306,2025-11-01 17:45:45.579167,logout,,,,
user_02306,2025-11-06 14:59:06.488811,login,,,,
user_02306,2025-11-06 14:59:17.488811,screen_view,cards,,,
user_02306,2025-11-06 14:59:40.488811,transaction,,,24047.43,transfer
user_02306,2025-11-06 15:00:11.488811,button_click,,support,,
user_02306,2025-11-06 15:00:30.488811,screen_view,profile,,,
user_02306,2025-11-06 15:00:44.488811,screen_view,main,,,
user_02306,2025-11-06 15:01:53.085389,logout,,,,
user_02306,2025-10-27 11:35:06.488811,login,,,,
user_02306,2025-10-27 11:35:36.488811,transaction,,,13676.03,payment
user_02306,2025-10-27 11:35:54.488811,screen_view,cards,,,
user_02306,2025-10-27 11:36:43.488811,screen_view,payments,,,
user_02306,2025-10-27 11:37:24.488811,screen_view,main,,,
user_02306,2025-10-27 11:38:42.158220,logout,,,,
user_02306,2025-11-02 22:54:06.488811,login,,,,
user_02306,2025-11-02 22:55:00.488811,screen_view,cards,,,
user_02306,2025-11-02 22:56:48.488811,screen_view,payments,,,
user_02306,2025-11-02 22:58:09.488811,button_click,,payment,,
user_02306,2025-11-02 23:02:57.378888,logout,,,,
user_02306,2025-11-01 18:10:06.488811,login,,,,
user_02306,2025-11-01 18:11:39.488811,transaction,,,22022.11,transfer
user_02306,2025-11-01 18:13:14.488811,transaction,,,17678.73,transfer
user_02306,2025-11-01 18:13:58.488811,button_click,,support,,
user_02306,2025-11-01 18:15:34.488811,button_click,,payment,,
user_02306,2025-11-01 18:16:32.488811,screen_view,main,,,
user_02306,2025-11-01 18:17:19.488811,button_click,,support,,
user_02306,2025-11-01 18:18:29.488811,screen_view,transfers,,,
user_02306,2025-11-01 18:19:59.488811,screen_view,main,,,
user_02306,2025-11-01 18:20:35.488811,button_click,,support,,
user_02306,2025-11-01 18:21:50.488811,screen_view,payments,,,
user_02306,2025-11-01 18:23:20.476563,logout,,,,
user_02306,2025-11-08 10:30:06.488811,login,,,,
user_02306,2025-11-08 10:30:48.488811,button_click,,card_details,,
user_02306,2025-11-08 10:31:43.488811,button_click,,transfer,,
user_02306,2025-11-08 10:32:19.488811,button_click,,support,,
user_02306,2025-11-08 10:32:38.488811,transaction,,,15805.62,payment
user_02306,2025-11-08 10:33:20.488811,screen_view,settings,,,
user_02306,2025-11-08 10:33:51.488811,screen_view,cards,,,
user_02306,2025-11-08 10:34:31.488811,button_click,,support,,
user_02306,2025-11-08 10:35:05.488811,button_click,,transfer,,
user_02306,2025-11-08 10:36:38.954365,logout,,,,
user_02307,2025-11-03 17:22:06.488811,login,,,,
user_02307,2025-11-03 17:22:18.488811,screen_view,transfers,,,
user_02307,2025-11-03 17:22:30.488811,button_click,,card_details,,
user_02307,2025-11-03 17:22:44.488811,button_click,,payment,,
user_02307,2025-11-03 17:22:57.488811,button_click,,support,,
user_02307,2025-11-03 17:23:07.488811,button_click,,support,,
user_02307,2025-11-03 17:23:30.329527,logout,,,,
user_02307,2025-11-09 21:58:06.488811,login,,,,
user_02307,2025-11-09 21:58:37.488811,transaction,,,34557.52,payment
user_02307,2025-11-09 21:59:04.488811,screen_view,transfers,,,
user_02307,2025-11-09 21:59:54.488811,screen_view,payments,,,
user_02307,2025-11-09 22:00:29.488811,screen_view,profile,,,
user_02307,2025-11-09 22:01:14.488811,button_click,,support,,
user_02307,2025-11-09 22:02:01.488811,screen_view,,,,
user_02307,2025-11-09 22:02:37.488811,button_click,,card_details,,
user_02307,2025-11-09 22:02:55.488811,screen_view,profile,,,
user_02307,2025-11-09 22:03:23.488811,screen_view,transfers,,,
user_02307,2025-11-09 22:03:55.488811,screen_view,payments,,,
user_02307,2025-11-09 22:04:42.488811,screen_view,settings,,,
user_02307,2025-11-09 22:05:17.488811,screen_view,cards,,,
user_02307,2025-11-09 22:06:48.979735,logout,,,,
user_02307,2025-10-28 22:20:06.488811,login,,,,
user_02307,2025-10-28 22:21:58.488811,screen_view,payments,,,
user_02307,2025-10-28 22:22:58.488811,button_click,,card_details,,
user_02307,2025-10-28 22:23:59.488811,transaction,,,10107.8,transfer
user_02307,2025-10-28 22:27:47.711689,logout,,,,
user_02307,2025-11-05 14:28:06.488811,login,,,,
user_02307,2025-11-05 14:33:20.488811,screen_view,profile,,,
user_02307,2025-11-05 14:38:03.488811,screen_view,settings,,,
user_02307,2025-11-05 14:40:35.488811,button_click,,payment,,
user_02307,2025-11-05 14:46:49.488811,screen_view,cards,,,
user_02307,2025-11-05 14:56:42.065555,logout,,,,
user_02307,2025-11-09 04:42:06.488811,login,,,,
user_02307,2025-11-09 04:42:33.488811,screen_view,profile,,,
user_02307,2025-11-09 04:43:12.488811,button_click,,support,,
user_02307,2025-11-09 04:44:17.488811,screen_view,main,,,
user_02307,2025-11-09 04:45:17.488811,screen_view,settings,,,
user_02307,2025-11-09 04:46:13.488811,button_click,,payment,,
user_02307,2025-11-09 04:47:26.488811,screen_view,main,,,
user_02307,2025-11-09 04:48:35.488811,screen_view,settings,,,
user_02307,2025-11-09 04:49:46.488811,screen_view,cards,,,
user_02307,2025-11-09 04:50:20.488811,screen_view,transfers,,,
user_02307,2025-11-09 04:51:28.488811,button_click,,transfer,,
user_02307,2025-11-09 04:52:14.488811,screen_view,transfers,,,
user_02307,2025-11-09 04:53:58.482259,logout,,,,
user_02307,2025-10-28 14:45:06.488811,login,,,,
user_02307,2025-10-28 14:45:29.488811,screen_view,profile,,,
user_02307,2025-10-28 14:45:42.488811,transaction,,,45899.7,transfer
user_02307,2025-10-28 14:46:02.488811,screen_view,cards,,,
user_02307,2025-10-28 14:46:25.488811,transaction,,,3003.85,transfer
user_02307,2025-10-28 14:46:45.488811,transaction,,,44119.79,transfer
user_02307,2025-10-28 14:47:03.488811,screen_view,profile,,,
user_02307,2025-10-28 14:47:20.488811,screen_view,transfers,,,
user_02307,2025-10-28 14:47:40.488811,screen_view,transfers,,,
user_02307,2025-10-28 14:47:58.488811,screen_view,payments,,,
user_02307,2025-10-28 14:48:09.488811,button_click,,support,,
user_02307,2025-10-28 14:48:32.488811,screen_view,cards,,,
user_02307,2025-10-28 14:48:35.349565,logout,,,,
user_02307,2025-10-29 02:00:06.488811,login,,,,
user_02307,2025-10-29 02:00:23.488811,transaction,,,34517.28,transfer
user_02307,2025-10-29 02:00:32.488811,screen_view,transfers,,,
user_02307,2025-10-29 02:00:44.488811,screen_view,payments,,,
user_02307,2025-10-29 02:01:01.488811,transaction,,,18739.42,
user_02307,2025-10-29 02:01:52.170578,logout,,,,
user_02308,2025-10-28 11:44:06.488811,login,,,,
user_02308,2025-10-28 11:44:18.488811,transaction,,,38567.79,payment
user_02308,2025-10-28 11:44:35.488811,button_click,,card_details,,
user_02308,2025-10-28 11:44:47.488811,button_click,,card_details,,
user_02308,2025-10-28 11:44:59.488811,button_click,,card_details,,
user_02308,2025-10-28 11:45:07.488811,transaction,,,31131.1,payment
user_02308,2025-10-28 11:45:14.488811,transaction,,,136.57,payment
user_02308,2025-10-28 11:45:32.488811,button_click,,card_details,,
user_02308,2025-10-28 11:45:52.488811,button_click,,payment,,
